Data,Dinheiro,PIX,Master,Visa,Elo,Master.1,Visa.1,Elo.1,AmEx,Diners,Master.2,Visa.2,Elo.2,AmEx.1,Diners.1,Master.3,Visa.3,Elo.3,AmEx.2,Diners.2,Total,Unnamed: 22,Data.1,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Total.1,Unnamed: 45,Taxas de Cartões,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Total_do_Dia,Total_Dinheiro,Total_PIX,Total_Debito,Total_Credito_1x,Total_Credito_2x,Total_Credito_3x,Total_Credito,Mes_Ano
2025-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2024-04-20,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04
2025-04-21,0.0,211.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,211.32,0.0,2024-04-21,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,211.32,0.0,211.32,0.0,0.0,0.0,0.0,0.0,2025-04
2025-04-22,329.7,164.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,179.81,0.0,0,0,675.21,0.0,2024-04-22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,675.21,329.7,164.7,1.0,0.0,0.0,179.81,179.81,2025-04
2025-04-23,0.0,85.0,0.0,105.71,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,190.71,0.0,2024-04-23,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,190.70999999999998,0.0,85.0,105.71,0.0,0.0,0.0,0.0,2025-04
2025-04-24,174.71,14.9,85.0,0.0,89.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,364.51,0.0,2024-04-24,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,364.51,174.71,14.9,174.9,0.0,0.0,0.0,0.0,2025-04
2025-04-25,0.0,161.32,0.0,119.8,0.0,169.81,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,450.93,0.0,2024-04-25,100.0,Diária (s),0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,100.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,450.93,0.0,161.32,119.8,169.81,0.0,0.0,169.81,2025-04
2025-04-26,0.0,0.0,245.0,0.0,0.0,100.8,0.0,0.0,0.0,0,149.8,0.0,0.0,0,0,0.0,0.0,0.0,0,0,495.6,0.0,2024-04-26,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,495.6,0.0,0.0,245.0,100.8,149.8,0.0,250.60000000000002,2025-04
2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2024-04-27,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04
2025-04-28,0.0,0.0,150.7,0.0,0.0,159.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,310.5,0.0,2024-04-28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,310.5,0.0,0.0,150.7,159.8,0.0,0.0,159.8,2025-04
2025-04-29,0.0,0.0,269.8,0.0,0.0,0.0,89.9,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,359.70000000000005,0.0,2024-04-29,200.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,200.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,359.70000000000005,0.0,0.0,269.8,89.9,0.0,0.0,89.9,2025-04
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2024-04-30,70.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,70.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04
2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.7,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,180.7,0.0,2024-05-01,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,180.7,0.0,0.0,0.0,180.7,0.0,0.0,180.7,2025-05
2025-05-02,109.0,10.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,178.9,0.0,2024-05-02,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,178.9,109.0,10.0,0.0,59.9,0.0,0.0,59.9,2025-05
2025-05-03,80.0,174.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,254.7,0.0,2024-05-03,10.0,Fretes,100.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,110.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,254.7,80.0,174.7,0.0,0.0,0.0,0.0,0.0,2025-05
2025-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2024-05-04,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05
2025-05-05,0.0,450.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,450.3,0.0,2024-05-05,8.0,Manutenção/Escritótio,70.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,78.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,450.3,0.0,450.3,0.0,0.0,0.0,0.0,0.0,2025-05
2025-05-06,85.4,89.9,0.0,0.0,89.9,119.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,385.0,0.0,2024-05-06,1700.0,Pró-Labore,2800.0,Consignado,30.0,Microsoft,98.56,Cursos ,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4628.56,0.0,0,0.0,0,0.0,0,0.0,0,0.0,385.00000000000006,85.4,89.9,89.9,119.8,0.0,0.0,119.8,2025-05
2025-05-07,179.8,75.9,0.0,0.0,0.0,0.0,0.0,159.8,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,415.5,0.0,2024-05-07,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,415.5,179.8,75.9,0.0,159.8,0.0,0.0,159.8,2025-05
2025-05-08,0.0,304.21,391.41,0.0,0.0,0.0,0.0,0.0,0.0,0,109.9,0.0,0.0,0,0,0.0,0.0,0.0,0,0,805.52,0.0,2024-05-08,10.0,Fretes,50.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,60.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,805.52,0.0,304.21,391.41,0.0,109.9,0.0,109.9,2025-05
2025-05-09,0.0,324.95,0.0,0.0,0.0,169.81,270.62,0.0,0.0,0,0.0,189.81,0.0,0,0,324.95,0.0,0.0,0,0,1280.14,0.0,2024-05-09,10.0,Fretes,50.0,Diária (s),4652.8,Mercadorias,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4712.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1280.14,0.0,324.95,0.0,440.43,189.81,324.95,955.19,2025-05
2025-05-10,0.0,89.91,411.31,0.0,89.9,364.51,89.9,0.0,0.0,0,426.32,0.0,0.0,0,0,449.52,0.0,0.0,0,0,1921.37,0.0,2024-05-10,20.36,Água ,305.98,Luz,1170.0,Mercadorias,50.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1546.34,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1921.37,0.0,89.91,501.21000000000004,454.40999999999997,426.32,449.52,1330.25,2025-05
2025-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2024-05-11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05
2025-05-12,0.0,388.71,85.4,89.9,0.0,39.9,0.0,0.0,0.0,0,0.0,149.8,0.0,0,0,0.0,0.0,0.0,0,0,753.71,0.0,2024-05-12,166.98,DARF,414.08,Presence,354.39,EMIVE,3.25,Cartão de Crédito,50.0,Marketing Local,100.0,Diária (s),95.0,Aluguel maquininha,0.0,0,0.0,0,0.0,0,1183.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,753.71,0.0,388.71,175.3,39.9,149.8,0.0,189.70000000000002,2025-05
2025-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2024-05-13,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05
2025-05-14,0.0,242.74,0.0,30.0,0.0,99.9,0.0,0.0,0.0,0,179.81,0.0,0.0,0,0,0.0,0.0,0.0,0,0,552.45,0.0,2024-05-14,1000.0,Contabilidade,446.81,Simples Nacional,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1446.81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,552.45,0.0,242.74,30.0,99.9,179.81,0.0,279.71000000000004,2025-05
2025-05-15,0.0,174.8,450.54,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,625.34,0.0,2024-05-15,50.0,Diária (s),165.15,Tarifa Plano Adapt ,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,215.15,0.0,0,0.0,0,0.0,0,0.0,0,0.0,625.34,0.0,174.8,450.54,0.0,0.0,0.0,0.0,2025-05
2025-05-16,0.0,256.22,140.5,0.0,0.0,89.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,220.0,0.0,0,0,706.62,0.0,2024-05-16,15.0,Fretes,50.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,65.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,706.62,0.0,256.22,140.5,89.9,0.0,220.0,309.9,2025-05
2025-05-17,99.9,0.0,129.8,90.8,100.8,0.0,259.71,0.0,0.0,0,250.7,0.0,0.0,0,0,0.0,0.0,0.0,0,0,931.71,0.0,2024-05-17,50.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,931.71,99.9,0.0,321.40000000000003,259.71,250.7,0.0,510.40999999999997,2025-05
2025-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2024-05-18,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05
2025-05-19,30.0,69.9,199.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,299.70000000000005,0.0,2024-05-19,34.9,Emprestado,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,34.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,299.70000000000005,30.0,69.9,199.8,0.0,0.0,0.0,0.0,2025-05
2025-05-20,0.0,10.0,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,99.9,0.0,2024-05-20,100.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,100.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,99.9,0.0,10.0,89.9,0.0,0.0,0.0,0.0,2025-05
2025-05-21,0.0,0.0,200.71,84.9,0.0,190.71,89.9,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,566.22,0.0,2024-05-21,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,566.22,0.0,0.0,285.61,280.61,0.0,0.0,280.61,2025-05
2025-05-22,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.8,0.0,0.0,0,0,0.0,0.0,0.0,0,0,200.8,0.0,2024-05-22,50.0,Diária (s),40.0,Marketing Local,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,90.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,200.8,100.0,0.0,0.0,0.0,100.8,0.0,100.8,2025-05
2025-05-23,0.0,75.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,369.61,0.0,0,0,445.51,0.0,2024-05-23,50.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,445.51,0.0,75.9,0.0,0.0,0.0,369.61,369.61,2025-05
2025-05-24,0.0,700.19,299.6,0.0,0.0,214.7,0.0,0.0,0.0,0,189.8,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1404.29,0.0,2024-05-24,10.0,Fretes,10.0,Fretes,100.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,120.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1404.29,0.0,700.19,299.6,214.7,189.8,0.0,404.5,2025-05
2025-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2024-05-25,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05
2025-05-26,0.0,0.0,0.0,0.0,0.0,89.9,89.9,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,179.8,0.0,2024-05-26,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,179.8,0.0,0.0,0.0,179.8,0.0,0.0,179.8,2025-05
2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,239.8,0.0,0.0,0,0,239.8,0.0,2024-05-27,100.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,100.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,239.8,0.0,0.0,0.0,0.0,0.0,239.8,239.8,2025-05
2025-05-28,0.0,300.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,399.9,0.0,2024-05-28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,399.9,0.0,300.0,0.0,99.9,0.0,0.0,99.9,2025-05
2025-05-29,89.9,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,159.8,0.0,2024-05-29,50.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,159.8,89.9,69.9,0.0,0.0,0.0,0.0,0.0,2025-05
2025-05-30,0.0,0.0,0.0,0.0,0.0,89.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,89.9,0.0,2024-05-30,102.81,Fundo de Promoção,50.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,152.81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89.9,0.0,0.0,0.0,89.9,0.0,0.0,89.9,2025-05
2025-05-31,175.8,165.8,109.7,0.0,0.0,319.61,90.8,0.0,0.0,0,239.7,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1101.41,0.0,2024-05-31,50.0,Marketing Local,50.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,100.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1101.41,175.8,165.8,109.7,410.41,239.7,0.0,650.11,2025-05
2025-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2024-06-01,150.0,Manutenção/Escritótio,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,150.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06
2025-06-02,0.0,213.71,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,228.61,0.0,2024-06-02,218.6,Comissão,218.6,Comissão,405.0,Presence,140.51,Frete Braspress ,1700.0,Pró-Labore,20.0,Crédito Celular,25.9,Loja,0.0,0,0.0,0,0.0,0,2728.61,0.0,0,0.0,0,0.0,0,0.0,0,0.0,228.61,0.0,213.71,0.0,14.9,0.0,0.0,14.9,2025-06
2025-06-03,0.0,39.9,89.9,0.0,0.0,79.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,209.7,0.0,2024-06-03,100.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,100.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,209.70000000000002,0.0,39.9,89.9,79.9,0.0,0.0,79.9,2025-06
2025-06-04,0.0,204.85,114.85,100.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,379.4,0.0,0.0,0,0,799.9,0.0,2024-06-04,9293.61,Alex,100.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9393.61,0.0,0,0.0,0,0.0,0,0.0,0,0.0,799.9,0.0,204.85,215.64999999999998,0.0,0.0,379.4,379.4,2025-06
2025-06-05,0.0,284.7,94.8,94.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,474.3,0.0,2024-06-05,347.18,EMIVE,20.62,Água ,290.0,Contabilidade,50.0,Diária (s),166.98,DARF,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,874.78,0.0,0,0.0,0,0.0,0,0.0,0,0.0,474.3,0.0,284.7,189.6,0.0,0.0,0.0,0.0,2025-06
2025-06-06,0.0,274.6,230.6,329.5,0.0,0.0,169.8,0.0,0.0,0,0.0,299.5,0.0,0,0,0.0,469.5,0.0,0,0,1773.5,0.0,2024-06-06,50.0,Diária (s),247.41,Luz,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,297.41,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1773.5,0.0,274.6,560.1,169.8,299.5,469.5,938.8,2025-06
2025-06-07,0.0,0.0,109.9,0.0,0.0,159.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,179.8,289.6,0.0,0,0,739.1,0.0,2024-06-07,100.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,100.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,739.1000000000001,0.0,0.0,109.9,159.8,0.0,469.40000000000003,629.2,2025-06
2025-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2024-06-08,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06
2025-06-09,0.0,233.22,119.7,0.0,184.7,119.7,0.0,0.0,0.0,0,518.8,149.9,0.0,0,0,0.0,0.0,0.0,0,0,1326.02,0.0,2024-06-09,100.0,Marketing Local,100.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,200.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1326.02,0.0,233.22,304.4,119.7,668.6999999999999,0.0,788.4,2025-06
2025-06-10,0.0,671.8,109.9,0.0,0.0,94.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,876.5,0.0,2024-06-10,95.0,Aluguel maquininha,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,95.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,876.4999999999999,0.0,671.8,109.9,94.8,0.0,0.0,94.8,2025-06
2025-06-11,0.0,405.41,139.8,235.81,0.0,219.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1000.62,0.0,2024-06-11,15.0,Fretes,100.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,115.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1000.62,0.0,405.41,375.61,219.6,0.0,0.0,219.6,2025-06
2025-06-12,79.9,951.0,179.8,0.0,0.0,0.0,89.9,0.0,0.0,0,0.0,0.0,0.0,0,0,194.7,0.0,0.0,0,0,1495.3000000000002,0.0,2024-06-12,50.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1495.3000000000002,79.9,951.0,179.8,89.9,0.0,194.7,284.6,2025-06
2025-06-13,165.9,79.8,499.3,149.8,0.0,79.9,0.0,0.0,0.0,0,229.7,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1204.4,0.0,2024-06-13,637.92,Simples Nacional,165.15,Tarifa Plano Adapt ,50.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,853.0699999999999,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1204.3999999999999,165.9,79.8,649.1,79.9,229.7,0.0,309.6,2025-06
2025-06-14,0.0,271.56,99.9,179.8,0.0,50.0,89.9,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,691.1600000000001,0.0,2024-06-14,100.0,Diária (s),0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,100.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,691.16,0.0,271.56,279.70000000000005,139.9,0.0,0.0,139.9,2025-06
2025-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2024-06-15,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06
2025-06-16,0.0,89.9,89.9,0.0,79.9,179.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,439.5,0.0,2024-06-16,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,439.50000000000006,0.0,89.9,169.8,179.8,0.0,0.0,179.8,2025-06
